canal,category,composition,date,final_Price,homogenized_category,homogenized_clothing,homogenized_color,homogenized_subcategory,image,item,item_characteristics,made_in,marca,modelo,price,sale_price,sales_flag,sku,stock,subcategory,subcategory2,subcategory3,upc,upc_wm,upc_wm2,url_sku
Chevignon,Kids,Prenda: 68% Algodon 28% Poliester 3% Rayon 1% Elastano,24/10/2023,129900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1364384/63_832E001_021300_0.jpg?v=638259837084300000,"Jean de Niño 5 Bolsillos, Silueta Ajustada - Azul Oscuro","Descripción:  Jean de niño, silueta ajustada. Color azul, tono oscurro. Diseño cinco bolsillos. Pretina con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cuero en la pretina posterior y bolsillos traseros de parche. Cintura interna con elástico ajustable. Lavado oscuro con bigotes sutiles. Elaborado en denim con elastano que proporciona a la prenda un look tradicional con elongación. Detalle de hilo rojo en ojal del frente. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 68% Algodon 28% Poliester 3% Rayon 1% ElastanoPrenda: 68% Algodon 28% Poliester 3% Rayon 1% Elastano",Colombia,Chevignon,Azul,129900,129900,,63_832E001_021300,6,Ropa Ninos,Jeans,,63_832E001_021300_Azul_6,63_832E001_021300,63_832E001_021300,www.chevignon.com.co
Chevignon,Women,Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero,24/10/2023,229900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1327088/63_430C009_030000_0.jpg?v=638219310126970000,"Jean de Mujer Cosmo Pulse, High Rise Bota Skinny - Blanco","Descripción:  Jean de mujer, Cosmo: high rise, bota skinny. Color blanco. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cartón - cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim con tecnología Pulse que proporciona un look tradicional con buena elasticidad. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base  de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No planchar los accesorios. | Composición : Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Blanco,229900,229900,,63_430C009_030000,5,Ropa Mujer,Jeans Mujer,High Rise,63_430C009_030000_Blanco_5,63_430C009_030000,63_430C009_030000,www.chevignon.com.co
Chevignon,Women,Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero,24/10/2023,229900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1327088/63_430C009_030000_0.jpg?v=638219310126970000,"Jean de Mujer Cosmo Pulse, High Rise Bota Skinny - Blanco","Descripción:  Jean de mujer, Cosmo: high rise, bota skinny. Color blanco. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cartón - cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim con tecnología Pulse que proporciona un look tradicional con buena elasticidad. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base  de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No planchar los accesorios. | Composición : Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Blanco,229900,229900,,63_430C009_030000,6,Ropa Mujer,Jeans Mujer,High Rise,63_430C009_030000_Blanco_6,63_430C009_030000,63_430C009_030000,www.chevignon.com.co
Chevignon,Women,Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero,24/10/2023,229900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1327088/63_430C009_030000_0.jpg?v=638219310126970000,"Jean de Mujer Cosmo Pulse, High Rise Bota Skinny - Blanco","Descripción:  Jean de mujer, Cosmo: high rise, bota skinny. Color blanco. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cartón - cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim con tecnología Pulse que proporciona un look tradicional con buena elasticidad. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base  de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No planchar los accesorios. | Composición : Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Blanco,229900,229900,,63_430C009_030000,8,Ropa Mujer,Jeans Mujer,High Rise,63_430C009_030000_Blanco_8,63_430C009_030000,63_430C009_030000,www.chevignon.com.co
Chevignon,Women,Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero,24/10/2023,229900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1327088/63_430C009_030000_0.jpg?v=638219310126970000,"Jean de Mujer Cosmo Pulse, High Rise Bota Skinny - Blanco","Descripción:  Jean de mujer, Cosmo: high rise, bota skinny. Color blanco. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cartón - cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim con tecnología Pulse que proporciona un look tradicional con buena elasticidad. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base  de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No planchar los accesorios. | Composición : Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Blanco,229900,229900,,63_430C009_030000,10,Ropa Mujer,Jeans Mujer,High Rise,63_430C009_030000_Blanco_10,63_430C009_030000,63_430C009_030000,www.chevignon.com.co
Chevignon,Women,Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero,24/10/2023,229900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1327088/63_430C009_030000_0.jpg?v=638219310126970000,"Jean de Mujer Cosmo Pulse, High Rise Bota Skinny - Blanco","Descripción:  Jean de mujer, Cosmo: high rise, bota skinny. Color blanco. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cartón - cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim con tecnología Pulse que proporciona un look tradicional con buena elasticidad. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base  de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No planchar los accesorios. | Composición : Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Blanco,229900,229900,,63_430C009_030000,12,Ropa Mujer,Jeans Mujer,High Rise,63_430C009_030000_Blanco_12,63_430C009_030000,63_430C009_030000,www.chevignon.com.co
Chevignon,Women,Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero,24/10/2023,229900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1327088/63_430C009_030000_0.jpg?v=638219310126970000,"Jean de Mujer Cosmo Pulse, High Rise Bota Skinny - Blanco","Descripción:  Jean de mujer, Cosmo: high rise, bota skinny. Color blanco. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cartón - cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim con tecnología Pulse que proporciona un look tradicional con buena elasticidad. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base  de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No planchar los accesorios. | Composición : Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Blanco,229900,229900,,63_430C009_030000,14,Ropa Mujer,Jeans Mujer,High Rise,63_430C009_030000_Blanco_14,63_430C009_030000,63_430C009_030000,www.chevignon.com.co
Chevignon,Women,Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero,24/10/2023,229900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1327088/63_430C009_030000_0.jpg?v=638219310126970000,"Jean de Mujer Cosmo Pulse, High Rise Bota Skinny - Blanco","Descripción:  Jean de mujer, Cosmo: high rise, bota skinny. Color blanco. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cartón - cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim con tecnología Pulse que proporciona un look tradicional con buena elasticidad. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: Planchar a una temperatura máxima de la base  de 150 ºC.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar.OTROS: No planchar los accesorios. | Composición : Otros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% ElastomeroOtros: 56% Poliester 44% Algodon Prenda: 99% Algodon 1% Elastomero",Colombia,Chevignon,Blanco,229900,229900,,63_430C009_030000,16,Ropa Mujer,Jeans Mujer,High Rise,63_430C009_030000_Blanco_16,63_430C009_030000,63_430C009_030000,www.chevignon.com.co
Chevignon,Women,Prenda: 80% Algodon 17% Poliester 3% Elastomero,24/10/2023,269900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1361737/63_430D019_090000_0.jpg?v=638246808068030000,"Jean de Mujer High Rise, Cosmo, Bota Skinny - Negro Mate","Descripción:  La modelo mide 1.75 y usa talla 8. Jean de mujer, Cosmo: high rise, bota skinny. Color negro mate. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim stretch, (40% a 60% de elongación). Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 80% Algodon 17% Poliester 3% Elastomero",Colombia,Chevignon,Negro,269900,269900,,63_430D019_090000,4,Ropa Mujer,Jeans Mujer,High Rise,63_430D019_090000_Negro_4,63_430D019_090000,63_430D019_090000,www.chevignon.com.co
Chevignon,Women,Prenda: 80% Algodon 17% Poliester 3% Elastomero,24/10/2023,269900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1361737/63_430D019_090000_0.jpg?v=638246808068030000,"Jean de Mujer High Rise, Cosmo, Bota Skinny - Negro Mate","Descripción:  La modelo mide 1.75 y usa talla 8. Jean de mujer, Cosmo: high rise, bota skinny. Color negro mate. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim stretch, (40% a 60% de elongación). Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% Elastomero",Colombia,Chevignon,Negro,269900,269900,,63_430D019_090000,5,Ropa Mujer,Jeans Mujer,High Rise,63_430D019_090000_Negro_5,63_430D019_090000,63_430D019_090000,www.chevignon.com.co
Chevignon,Women,Prenda: 80% Algodon 17% Poliester 3% Elastomero,24/10/2023,269900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1361737/63_430D019_090000_0.jpg?v=638246808068030000,"Jean de Mujer High Rise, Cosmo, Bota Skinny - Negro Mate","Descripción:  La modelo mide 1.75 y usa talla 8. Jean de mujer, Cosmo: high rise, bota skinny. Color negro mate. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim stretch, (40% a 60% de elongación). Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% Elastomero",Colombia,Chevignon,Negro,269900,269900,,63_430D019_090000,6,Ropa Mujer,Jeans Mujer,High Rise,63_430D019_090000_Negro_6,63_430D019_090000,63_430D019_090000,www.chevignon.com.co
Chevignon,Women,Prenda: 80% Algodon 17% Poliester 3% Elastomero,24/10/2023,269900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1361737/63_430D019_090000_0.jpg?v=638246808068030000,"Jean de Mujer High Rise, Cosmo, Bota Skinny - Negro Mate","Descripción:  La modelo mide 1.75 y usa talla 8. Jean de mujer, Cosmo: high rise, bota skinny. Color negro mate. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim stretch, (40% a 60% de elongación). Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% Elastomero",Colombia,Chevignon,Negro,269900,269900,,63_430D019_090000,8,Ropa Mujer,Jeans Mujer,High Rise,63_430D019_090000_Negro_8,63_430D019_090000,63_430D019_090000,www.chevignon.com.co
Chevignon,Women,Prenda: 80% Algodon 17% Poliester 3% Elastomero,24/10/2023,269900,,,,,https://chevignon.vtexassets.com/arquivos/ids/1361737/63_430D019_090000_0.jpg?v=638246808068030000,"Jean de Mujer High Rise, Cosmo, Bota Skinny - Negro Mate","Descripción:  La modelo mide 1.75 y usa talla 8. Jean de mujer, Cosmo: high rise, bota skinny. Color negro mate. Silueta de tiro alto con bota ajustada (13 - 15 cms). Pretina tradicional con botón metálico, aletilla con cierre, bolsillos delanteros, relojera, garra de cuero en la pretina posterior, bolsillos traseros de parche y bota ajustada. Elaborado en denim stretch, (40% a 60% de elongación). Peso: 11 onzas. | Lavado PRENDALAVADO: Temperatura máxima de lavado  40 ºC.  Proceso normal.BLANQUEADO: No usar blanqueador.SECADO: No secar en máquina.SECADO: Secado en tendedero a la sombra.PLANCHADO: No planchar.CUIDADO TEXTIL PROFESIONAL: No limpieza en seco.OTROS: Lavar separadamente.OTROS: Lavar con colores similares.OTROS: Lavar por el revés.OTROS: No remojar. | Composición : Prenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% ElastomeroPrenda: 80% Algodon 17% Poliester 3% Elastomero",Colombia,Chevignon,Negro,269900,269900,,63_430D019_090000,10,Ropa Mujer,Jeans Mujer,High Rise,63_430D019_090000_Negro_10,63_430D019_090000,63_430D019_090000,www.chevignon.com.co
